objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
1237657189833835206,2728,301,1,449,710,3,5.39206477085668,-0.864251361843854,23.27348,22.36926,21.29106,20.70058,20.07645,0.5157032,0.1168653,0.06079371,0.05345245,0.113063
1237657189833835207,2728,301,1,449,711,3,5.39224596938243,-0.879711333027053,23.60804,22.73224,22.3139,21.71636,21.18823,0.7582471,0.1930895,0.1792786,0.1583037,0.3509782
1237657189833835200,2728,301,1,449,704,3,5.3909623955401,-0.872334711562073,22.59671,21.39218,20.40705,19.91034,19.56428,0.358449,0.06082046,0.03586093,0.03367579,0.08827613
1237657189833835201,2728,301,1,449,705,3,5.39257255089592,-0.871835394390955,25.05482,23.14455,21.43107,20.67218,20.32705,1.200572,0.3125937,0.09736063,0.07369763,0.1989485
1237657189833835506,2728,301,1,449,1010,3,5.39342307096183,-0.874266209026923,26.09079,22.98114,21.49562,21.04018,20.82283,0.613221,0.262044,0.09895409,0.09786371,0.2925525
1237657189833835215,2728,301,1,449,719,6,5.39523080330133,-0.867955476673311,24.14964,24.78131,24.07628,22.38669,22.1625,0.7650881,0.5569021,0.4583383,0.1862441,0.4667391
1237657189833835214,2728,301,1,449,718,3,5.3963857923452,-0.869115894111397,22.39147,21.61076,21.11075,21.00875,20.74612,0.2833478,0.06711454,0.05963497,0.07914675,0.2252501
1237657189833835527,2728,301,1,449,1031,3,5.41355837375107,-0.843673621979996,22.61593,23.14352,21.88244,21.43827,20.45524,0.4826483,0.3673556,0.1710232,0.1719095,0.2620489
1237657189833834982,2728,301,1,449,486,3,5.42330151233369,-0.848075168610043,21.31805,19.75236,18.86758,18.46802,18.21658,0.1855721,0.02409161,0.01618608,0.01635589,0.04430705
1237657189833834868,2728,301,1,449,372,3,5.41578546242596,-0.847682590928004,22.59113,20.06682,18.831,18.33344,18.06472,0.3961228,0.02374744,0.01240831,0.01165363,0.02907677
1237657189833835261,2728,301,1,449,765,3,5.41581115999179,-0.877526630483434,26.12509,22.50619,21.86591,21.49891,20.82633,0.4364766,0.1345898,0.1015143,0.108758,0.21738
1237657189833835256,2728,301,1,449,760,3,5.41402577513662,-0.879144596023553,22.20453,20.3982,19.39475,19.01479,18.80609,0.3363841,0.03509828,0.02113048,0.0217946,0.06264374
1237657189833835534,2728,301,1,449,1038,3,5.41732012258637,-0.875994405393284,25.58657,23.45185,22.46712,22.74126,21.62495,0.6101078,0.2745794,0.1560014,0.2848446,0.3785818
1237657189833834716,2728,301,1,449,220,6,5.41522496834091,-0.875185769588521,21.92846,19.61975,18.26171,17.6403,17.29344,0.1519492,0.01354345,0.007810164,0.007003384,0.01241394
1237657189833834986,2728,301,1,449,490,6,5.43242451046416,-0.861009306962204,22.12593,25.11739,25.05632,24.1276,22.01627,0.180453,0.5873382,0.5444928,0.5587863,0.4295403
1237657189833834744,2728,301,1,449,248,3,5.42468085785617,-0.869892647839142,24.29178,24.88709,24.62587,22.33986,22.04992,0.8911241,0.6598085,0.672901,0.2141439,0.5257303
1237657189833834712,2728,301,1,449,216,3,5.41285600417552,-0.869472709579584,23.75491,21.1489,20.4995,20.14905,19.99635,0.9472907,0.05493918,0.04549813,0.04621045,0.149388
1237657189833835264,2728,301,1,449,768,3,5.4198426196246,-0.860534761670808,21.94581,21.87807,21.42456,21.02853,20.97621,0.2811864,0.1289244,0.1181856,0.1242315,0.4344799
1237657189833834977,2728,301,1,449,481,6,5.41839079536328,-0.863248100345514,22.43741,25.11189,24.08878,24.5345,22.21738,0.2341538,0.5934954,0.4617292,0.5599425,0.4758373
1237657189833834976,2728,301,1,449,480,3,5.41661473340827,-0.861600557882997,22.30357,21.39511,20.6941,20.5388,20.23581,0.284626,0.05145339,0.03748544,0.04655944,0.1278249
1237657189833835532,2728,301,1,449,1036,6,5.4154118860277,-0.864114744606466,25.44001,24.2633,22.76949,22.57408,22.04663,0.6286086,0.465288,0.1874361,0.2315618,0.4570456
1237657189833835263,2728,301,1,449,767,6,5.41939192409728,-0.871350533829423,24.06023,22.00912,20.60647,19.87956,19.50733,0.7104845,0.07505295,0.03010441,0.02385071,0.05886472
1237657189833835537,2728,301,1,449,1041,3,5.41996300163328,-0.866017760054887,22.25583,23.38362,21.48853,20.21802,19.49269,0.4620853,0.592889,0.2531702,0.07706926,0.149386
1237657189833835703,2728,301,1,449,1207,3,5.41824112370261,-0.868659303646176,23.56381,24.31419,23.04205,21.84222,21.01735,0.6129618,0.5161465,0.2539563,0.133929,0.2329991
1237663783126040780,4263,301,2,152,204,3,5.45216007885766,-0.8390532076557,20.43656,18.42777,17.44142,17.0156,16.65746,0.06991432,0.00837059,0.006007641,0.005905932,0.01102273
1237663783126041305,4263,301,2,152,729,3,5.44547325899968,-0.839109598140833,23.03645,22.55171,22.5301,21.99524,21.57894,0.7519034,0.241925,0.3770404,0.3447243,0.7822095
1237657189833835319,2728,301,1,449,823,3,5.445614938924,-0.844721520470278,24.22026,22.63722,23.45132,23.65865,22.42606,1.043613,0.1739986,0.4518101,0.6959503,0.7400842
1237663783126040889,4263,301,2,152,313,3,5.43704848486044,-0.839557613316448,24.23272,24.06292,22.97476,21.54629,21.14627,0.7595006,0.3988581,0.2552276,0.1063324,0.2511985
1237657189833834598,2728,301,1,449,102,3,5.43436478758639,-0.843954086100468,23.14749,24.00427,23.75554,22.59925,22.59219,0.4572133,0.4665918,0.5022016,0.2729334,0.6241159
1237657189833834597,2728,301,1,449,101,3,5.43593705747753,-0.845150532572872,22.28077,21.55669,20.64159,20.37661,20.00157,0.3103661,0.07998104,0.04967548,0.05724888,0.1484622
1237663783126041288,4263,301,2,152,712,6,5.4408698107075,-0.838798115105106,23.71527,21.50828,20.05454,18.84501,18.16923,0.5068852,0.04423794,0.02019465,0.01207992,0.01985386
1237663783126040888,4263,301,2,152,312,3,5.4383494736075,-0.839832932437683,21.30847,19.579,18.66253,18.23487,17.87945,0.1724306,0.02061247,0.01426224,0.01407537,0.03213898
1237657189833834761,2728,301,1,449,265,3,5.43438596510958,-0.856503593259378,24.53729,24.90736,25.24314,22.5736,22.71025,0.8864927,0.702997,0.6539093,0.2503775,0.6587813
1237657189833834756,2728,301,1,449,260,3,5.43559195206279,-0.852849440691588,24.89203,23.01755,22.15529,22.04403,22.19899,0.8657005,0.2043572,0.1270764,0.1723332,0.5639792
1237657189833834763,2728,301,1,449,267,3,5.43561023951645,-0.848332332026375,20.42459,18.32131,17.31763,16.85118,16.50453,0.08630744,0.008843572,0.005919514,0.005628064,0.01177669
1237657189833834997,2728,301,1,449,501,3,5.4415815917144,-0.848912769774305,22.08593,22.64034,21.22795,21.17921,20.90856,0.2628819,0.203966,0.08568938,0.1212451,0.3378005
1237657189833835563,2728,301,1,449,1067,3,5.44034263912914,-0.844814194492727,22.77544,25.13172,23.8195,21.31981,21.52099,0.6065288,1.269837,0.9818166,0.1782054,0.7342762
1237657189833835562,2728,301,1,449,1066,3,5.44059949832274,-0.846716757420162,26.63561,23.72823,22.17106,21.44813,20.71028,0.3315272,0.4433431,0.1618512,0.1280614,0.241031
1237657189833834757,2728,301,1,449,261,6,5.43215938894394,-0.851843754557361,24.03738,25.54877,23.08073,23.36715,22.68927,0.7210763,0.5411602,0.2308208,0.401493,0.549773
1237657189833834754,2728,301,1,449,258,3,5.43227575655214,-0.854362808475899,19.69642,17.5639,16.53614,16.10281,15.72018,0.0499749,0.005784546,0.004142489,0.004049452,0.007206565
1237657189833834755,2728,301,1,449,259,3,5.43314374192397,-0.853649160877852,20.16847,18.23271,17.22476,16.75618,16.50227,0.07186691,0.008490014,0.005736905,0.005411117,0.01192805
1237657189833835543,2728,301,1,449,1047,3,5.42751174414627,-0.858622211562109,26.87526,22.66314,21.62505,21.33892,20.56028,0.4757376,0.3110683,0.177434,0.2056684,0.3717943
1237657189833834758,2728,301,1,449,262,6,5.42912924645282,-0.855057539073296,23.71837,24.47295,24.17814,22.70501,22.14916,0.6064657,0.5108513,0.4866081,0.2451056,0.4640597
1237657189833834760,2728,301,1,449,264,6,5.43023410395023,-0.855983963467456,26.2586,25.37453,23.71733,24.28231,23.35861,0.3088595,0.5782217,0.373723,0.5736858,0.486425
1237657189833834596,2728,301,1,449,100,6,5.43389032330163,-0.84160203881034,17.83647,15.68149,14.77654,14.44999,14.28925,0.01098587,0.003915761,0.004704167,0.004545637,0.004750383
1237657189833835284,2728,301,1,449,788,6,5.43022098328811,-0.845296223203307,23.51389,22.50999,21.99635,21.63573,21.72765,0.5707852,0.1247402,0.1019089,0.1099013,0.3978033
1237657189833835270,2728,301,1,449,774,3,5.42293634502306,-0.856812076249239,26.01208,23.91958,21.80767,20.78976,20.00844,0.7106171,0.6246085,0.1466973,0.08711572,0.1597696
1237657189833835271,2728,301,1,449,775,3,5.42180789078373,-0.856515390155535,23.33361,23.16967,23.066,22.1209,21.31599,0.514881,0.2286506,0.2715676,0.1786679,0.3155848
1237657189833834979,2728,301,1,449,483,6,5.4199680686541,-0.8534196762162,22.17797,24.86659,24.28839,25.03515,23.20157,0.189017,0.5775684,0.5059013,0.4714617,0.5158665
1237657189833835535,2728,301,1,449,1039,3,5.4183065923761,-0.859194916648358,26.48437,22.11262,21.25229,20.96448,21.01816,0.7175214,0.2015592,0.1649589,0.1556686,0.5910364
1237657189833834983,2728,301,1,449,487,3,5.42452842168905,-0.850021330928389,24.00656,21.04907,19.89404,19.32001,19.03855,1.034966,0.04854387,0.0254865,0.02257842,0.06122643
1237657189833834759,2728,301,1,449,263,6,5.42841708686689,-0.852903739252517,25.22633,24.90125,23.04325,22.75563,22.26982,0.7735459,0.6424335,0.2516425,0.2942573,0.5571911
1237663783126041194,4263,301,2,152,618,3,5.41466655151998,-0.83231432586686,23.02331,20.6881,19.7357,19.2477,18.92597,0.6624873,0.04616105,0.03044747,0.03017283,0.07235934
1237663783126040589,4263,301,2,152,13,3,5.42919649378695,-0.820434440391254,23.98627,25.23628,23.12261,21.75583,21.18326,0.6306899,0.5276452,0.252547,0.1103092,0.2261054
1237663783126040755,4263,301,2,152,179,3,5.42472521172225,-0.824948584755844,26.12718,23.9853,21.52135,20.40144,20.02598,0.5326384,0.5547661,0.1038041,0.05708601,0.1394086
1237663783126040754,4263,301,2,152,178,3,5.42369465817834,-0.822817513154352,21.31718,19.05728,17.84037,17.35589,16.95902,0.1955729,0.01518651,0.00875255,0.008264543,0.01705727
1237663783126040588,4263,301,2,152,12,6,5.42743590441548,-0.820871863488614,18.97525,17.75389,17.2957,17.12543,17.08562,0.01960478,0.005954323,0.006031212,0.006481786,0.01067439
1237663783126041713,4263,301,2,152,1137,3,5.41412677551779,-0.816847564430639,23.40606,23.68488,22.3696,22.02443,21.63435,0.5838477,0.3566372,0.1760699,0.1847308,0.417399
1237663783126041935,4263,301,2,152,1359,6,5.42106539581021,-0.818653361471237,23.42253,23.76644,23.09562,22.50286,21.89531,0.4176382,0.2714453,0.2252798,0.1885952,0.3521435
1237663783126041712,4263,301,2,152,1136,3,5.41548059080573,-0.816078991939942,22.9448,23.40281,22.17905,21.30607,20.77555,0.3439725,0.2439328,0.1278319,0.08465331,0.1820572
1237663783126042068,4263,301,2,152,1492,3,5.41573765891642,-0.812518718149136,22.64193,22.79816,22.68253,23.00123,21.94261,0.362952,0.1990817,0.2890244,0.5067793,0.6122437
1237663783126040748,4263,301,2,152,172,3,5.42036270720586,-0.813439874152704,20.75877,19.00373,18.0318,17.61492,17.29999,0.1074188,0.01332548,0.009190096,0.008986217,0.01984802
1237663783126040751,4263,301,2,152,175,6,5.41889824463682,-0.814745469604029,25.25212,25.0172,23.63534,22.76276,22.33529,0.5831155,0.5056657,0.3457148,0.2367023,0.445763
1237663783126040749,4263,301,2,152,173,3,5.41884437541212,-0.809990387221499,23.68899,21.56048,20.66284,20.35229,20.14494,0.6807325,0.06030837,0.04173798,0.04498937,0.1248352
1237663783126040750,4263,301,2,152,174,3,5.42008303614964,-0.810986711873573,25.28685,22.63703,21.92521,21.0158,21.57071,0.9621688,0.1855014,0.1493689,0.09828443,0.505336
1237663783126041248,4263,301,2,152,672,6,5.43082376590139,-0.80936797431288,22.81346,23.18372,22.77065,22.91848,21.66412,0.2671798,0.171099,0.1683227,0.2533106,0.2914154
1237663783126041258,4263,301,2,152,682,3,5.43346885728441,-0.810531135638205,23.75189,22.35369,21.66987,21.15895,20.81779,0.8125917,0.1335371,0.1082273,0.1016461,0.2483389
1237663783126041738,4263,301,2,152,1162,3,5.42781976408879,-0.811954734713759,25.23775,24.13252,21.89613,22.20396,20.8317,0.865061,0.5410659,0.1477979,0.2758881,0.2591392
1237663783126040596,4263,301,2,152,20,6,5.42539622857343,-0.808103507335394,24.75263,24.36143,23.65226,22.75528,22.85315,0.711343,0.4390944,0.381626,0.2545677,0.5198748
1237657189833834568,2728,301,1,449,72,3,5.36964833612433,-0.88075627654294,21.11326,19.03261,17.88807,17.40702,17.0797,0.1768883,0.01595183,0.008978135,0.008465488,0.01992498
1237657189833834570,2728,301,1,449,74,3,5.36878064872428,-0.877482584833321,24.23121,24.40015,22.88545,22.98405,21.65619,0.8302869,0.5190395,0.2196458,0.3376835,0.3758113
1237657189833834567,2728,301,1,449,71,6,5.37084919015189,-0.87853647873643,18.13527,16.69983,16.12798,15.90515,15.82155,0.0127954,0.004418345,0.004924431,0.004827191,0.006469487
1237657189833834569,2728,301,1,449,73,3,5.36969304718667,-0.879023287824406,21.59703,19.66249,18.52501,17.97158,17.57225,0.2232336,0.02396011,0.01307244,0.01142026,0.02500909
1237657189833835674,2728,301,1,449,1178,3,5.36953351750071,-0.872176185130062,23.53353,23.30964,22.41891,21.07854,20.72234,1.047711,0.4513612,0.2897694,0.1333389,0.3534381
1237657189833835675,2728,301,1,449,1179,6,5.36993331152655,-0.871474022227113,26.41916,24.68521,23.76211,22.71029,22.7551,0.2745206,0.5387897,0.3819369,0.244868,0.5501553
1237657189833834574,2728,301,1,449,78,6,5.38322537068029,-0.861291458582925,23.20002,24.07012,24.20219,22.50102,23.20489,0.4270187,0.4041494,0.5046712,0.2119204,0.526695
1237657189833834573,2728,301,1,449,77,6,5.38186553755622,-0.862310872653645,18.29731,17.20247,16.80411,16.66455,16.62003,0.01379301,0.004877615,0.005369859,0.005389434,0.008817444
1237657189833835180,2728,301,1,449,684,3,5.38151902320681,-0.866199084873589,22.74809,22.35489,21.33506,20.85081,20.63739,0.4486949,0.1538084,0.09840975,0.08633357,0.2554949
1237657189833835181,2728,301,1,449,685,3,5.38167379512248,-0.867510995796949,24.06439,23.85811,23.13566,22.18551,23.23254,0.8384028,0.4004442,0.2895651,0.1911837,0.6143183
1237657189833834841,2728,301,1,449,345,3,5.3723927821037,-0.866413968707503,24.46248,22.10113,21.48194,21.39592,21.07895,1.208827,0.1230708,0.09361812,0.1421837,0.3432767
1237657189833834839,2728,301,1,449,343,3,5.37064043280697,-0.864620429729882,21.63734,19.68975,18.57714,18.09074,17.7663,0.2483683,0.02312755,0.01329925,0.01248802,0.03102889
1237657189833834840,2728,301,1,449,344,3,5.36981972181269,-0.864361217600291,24.55555,22.34456,21.33412,20.96262,20.84497,0.870926,0.1109676,0.06093298,0.06476537,0.2076085
1237657189833835167,2728,301,1,449,671,3,5.37700046404245,-0.867514299898165,22.17427,20.90818,20.55145,20.49169,20.41349,0.2973108,0.04805401,0.05004925,0.06900527,0.2306314
1237663783126041910,4263,301,2,152,1334,3,5.39039685199281,-0.839408728570176,23.38991,23.93702,22.92396,22.1816,22.19367,0.4633445,0.352917,0.2372389,0.1754609,0.4996944
1237663783126041671,4263,301,2,152,1095,3,5.39280713832856,-0.840190819147606,25.84048,23.16778,22.07275,21.72398,21.61735,0.6913598,0.2883955,0.1715533,0.1825832,0.524425
1237657189833835688,2728,301,1,449,1192,3,5.39280563212498,-0.845116395506159,23.85901,24.05364,22.72942,21.77683,21.49071,0.9211986,0.5588271,0.2558142,0.165683,0.439814
1237657189833835508,2728,301,1,449,1012,6,5.39574811808927,-0.841630539251033,25.33518,24.35943,21.95823,21.36308,20.99422,0.6970268,0.5050852,0.09657682,0.08461716,0.2206423
1237657189833835774,2728,301,1,449,1278,3,5.39753186068685,-0.850563028763394,21.99196,25.58302,25.24607,26.00034,22.18284,0.2156401,0.7969722,0.8421991,0.3916253,0.7368609
1237657189833835205,2728,301,1,449,709,3,5.39111576666392,-0.849318095886667,23.61559,22.5484,21.5764,21.37287,22.27073,0.645267,0.1362503,0.07799584,0.09634972,0.5983123
1237657189833835507,2728,301,1,449,1011,3,5.3939076105907,-0.853057348148583,22.70517,22.70055,21.84188,21.60662,21.10818,0.4260572,0.2045647,0.1414317,0.1625647,0.371215
1237657189833835513,2728,301,1,449,1017,6,5.39798921910807,-0.847516087589464,23.73581,23.504,22.82818,22.55084,21.89983,0.6197851,0.26997,0.1952175,0.2252955,0.4182131
1237657189833835210,2728,301,1,449,714,6,5.39562628381651,-0.844350642105025,23.08093,22.93169,22.65755,22.32597,22.04809,0.4056641,0.1751957,0.1780295,0.1968807,0.4811141
1237657189833834657,2728,301,1,449,161,3,5.37094608265659,-0.844716762524674,19.31674,18.56059,17.67332,17.23319,16.97125,0.04852467,0.01256727,0.008689285,0.00846383,0.02125118
1237657189833835163,2728,301,1,449,667,6,5.37485280190094,-0.849304763665868,22.93434,21.83301,20.50745,19.91751,19.46415,0.340257,0.06499594,0.02800814,0.02462584,0.05671276
1237657189833834950,2728,301,1,449,454,3,5.37076619830532,-0.850010148756871,24.99399,24.53728,24.68357,22.06831,22.75977,0.9582287,0.6624207,0.7585978,0.1912645,0.7236975
1237657189833834952,2728,301,1,449,456,3,5.37252286137698,-0.85115402242386,21.50785,20.93094,20.37106,20.0736,19.91244,0.1356712,0.03960237,0.03334539,0.03693904,0.1127466
1237663783125976140,4263,301,2,151,1100,3,5.38747159280916,-0.839401835676836,24.6415,22.94622,23.02571,23.37833,22.04101,0.7755224,0.159999,0.2551447,0.4530578,0.4668972
1237657189833835155,2728,301,1,449,659,3,5.37327796752925,-0.859733867835323,22.89402,22.47115,21.96881,21.54369,21.33566,0.3952966,0.1344358,0.1157992,0.1181594,0.3495673
1237657189833834951,2728,301,1,449,455,6,5.37115248102077,-0.857465351316201,22.24694,25.49353,26.03535,24.29383,22.70379,0.2132062,0.6048143,0.3721888,0.6474292,0.6134395
1237657189833835484,2728,301,1,449,988,6,5.37873326287001,-0.855362910095512,22.64753,24.60258,22.95747,23.48785,22.18646,0.2719171,0.5360805,0.211864,0.4400662,0.4819308
1237657189833835166,2728,301,1,449,670,3,5.37679907647924,-0.859582875770813,24.40878,21.86182,21.31613,20.93558,20.79362,0.9020225,0.07457811,0.06205186,0.06528472,0.206803
1237657189833834670,2728,301,1,449,174,6,5.37828775646699,-0.852730287709611,24.36709,24.72996,22.99685,21.82861,20.66787,0.8032176,0.5563155,0.2171045,0.1187019,0.1584689
1237657189833835778,2728,301,1,449,1282,3,5.3747325130488,-0.854774108376716,26.20335,22.50263,23.68935,22.88767,22.0767,0.5399898,0.1834785,0.59765,0.4685153,0.7101324
1237657189833835476,2728,301,1,449,980,6,5.37462212728633,-0.857157192519209,22.83111,23.04563,22.5015,22.25477,22.22826,0.3122852,0.1768743,0.1407133,0.167883,0.478689
1237657189833834959,2728,301,1,449,463,3,5.38695189617493,-0.853462328946468,21.0736,25.70419,23.91271,23.63473,21.85331,0.1760851,1.346275,1.261856,1.398663,1.120651
1237657189833834844,2728,301,1,449,348,3,5.38238758983141,-0.858147259529947,21.40843,19.53684,18.50072,17.99983,17.6612,0.1665197,0.01801538,0.01100417,0.01021217,0.02418428
1237657189833834673,2728,301,1,449,177,6,5.38449668856595,-0.852315782437982,22.35114,25.27298,24.76689,24.33903,22.51064,0.217682,0.575639,0.55914,0.567793,0.5271096
1237657189833834672,2728,301,1,449,176,6,5.37946455070363,-0.853834803860708,23.5586,24.25725,23.23083,22.29698,22.17416,0.5774052,0.4741812,0.2795055,0.1891592,0.5059003
1237657189833834668,2728,301,1,449,172,3,5.37954581480039,-0.852270668758964,21.20861,19.03551,18.13832,17.73306,17.49932,0.1387338,0.01208752,0.008371586,0.008244982,0.01993502
1237657189833835495,2728,301,1,449,999,3,5.38339934623173,-0.849646580049135,25.39759,24.38537,22.55511,22.06506,21.54712,0.713407,0.550853,0.1794585,0.1698224,0.3779809
1237657189833835182,2728,301,1,449,686,3,5.38162635769214,-0.850086417782779,23.58509,22.70823,21.85617,21.16539,20.96557,0.6338073,0.159145,0.1015987,0.08355333,0.2470081
1237657189833834669,2728,301,1,449,173,3,5.38122473303963,-0.853407141820217,21.34328,20.32892,19.45963,19.01043,18.67326,0.1595592,0.03232028,0.02184268,0.02161647,0.05572613
1237657189833834671,2728,301,1,449,175,3,5.38308419600264,-0.852032795215237,22.22826,23.00281,21.57453,21.37275,20.8037,0.2534444,0.2336651,0.09418304,0.1152568,0.2512481
1237663783125975541,4263,301,2,151,501,6,5.38815132254931,-0.837570538209426,22.72598,24.68585,25.17998,25.00519,21.71934,0.2467624,0.441092,0.4980191,0.4285732,0.3117949
1237663783125976117,4263,301,2,151,1077,3,5.38389242207251,-0.83638731945202,23.13881,21.63098,20.6142,20.33882,19.82253,0.5477118,0.07975335,0.04966273,0.05454722,0.1227383
1237663783125976394,4263,301,2,151,1354,3,5.38739224503321,-0.83404438980531,25.35387,23.33879,21.59826,20.99733,20.78356,0.5816149,0.2118153,0.07172849,0.06084269,0.1770107
1237663783125976132,4263,301,2,151,1092,3,5.38699958818929,-0.829704089335705,23.7683,22.66407,21.24384,20.91719,20.08318,0.7833458,0.1696324,0.0790712,0.08075731,0.13476
1237663783125976133,4263,301,2,151,1093,3,5.3854074471167,-0.828572057317036,23.63436,22.53109,21.83471,21.54771,20.98232,0.562328,0.1168221,0.09455435,0.1044205,0.2204265
1237663783126041175,4263,301,2,152,599,3,5.41090017187582,-0.834879693705847,22.36316,21.5989,21.13857,20.94621,20.66714,0.2092397,0.05417646,0.05206628,0.06124698,0.1647142
1237663783126040739,4263,301,2,152,163,6,5.40972049217206,-0.832234134555224,24.00109,23.06646,22.37805,22.05672,21.79145,0.8815026,0.2402298,0.1918822,0.2120945,0.5163026
1237663783126040737,4263,301,2,152,161,3,5.41148626541647,-0.831524829596198,20.67162,18.79021,17.8154,17.40512,17.02644,0.09247547,0.01110428,0.007674846,0.007653531,0.01529574
1237663783126041160,4263,301,2,152,584,6,5.40623877353574,-0.837777238658206,26.03997,23.34383,21.99223,20.79585,20.29666,0.3204455,0.1970323,0.09060177,0.04602699,0.1024849
1237663783126040944,4263,301,2,152,368,6,5.40386156661134,-0.837596956577998,22.38682,24.69978,24.2598,24.47793,22.67272,0.1911807,0.4495099,0.4721656,0.4965343,0.4683808
1237663783126040738,4263,301,2,152,162,6,5.40921495582024,-0.832938777477035,25.36845,23.31425,21.82213,20.3968,19.58553,0.5336185,0.1972979,0.07908535,0.03410793,0.05722075
1237663783126041927,4263,301,2,152,1351,3,5.41033779507803,-0.818235147497173,23.90372,24.82781,23.77345,22.32961,22.46845,0.6818639,0.5810792,0.4626023,0.202604,0.5625323
1237663783126041159,4263,301,2,152,583,3,5.40635091297608,-0.821612517589337,23.34893,22.31561,21.35673,20.82178,20.85625,0.6408654,0.1380322,0.09100336,0.08372157,0.2814674
1237663783126041706,4263,301,2,152,1130,6,5.4098158283464,-0.823824429248047,24.33033,24.43811,22.9981,23.03932,22.45736,0.6959721,0.4344668,0.2139049,0.3546095,0.5171686
1237663783126041117,4263,301,2,152,541,3,5.39656565965845,-0.833870649350897,23.32449,21.86433,21.18255,20.96927,20.41253,0.8784223,0.1254098,0.1151162,0.1301566,0.2724567
1237663783126040942,4263,301,2,152,366,6,5.39651665087144,-0.836048394737545,23.40497,23.16497,23.32769,23.17926,21.48561,0.4120509,0.1699079,0.275147,0.326773,0.272806
1237663783126041148,4263,301,2,152,572,6,5.40359966971428,-0.829017111738917,24.55476,22.42908,21.19592,20.35612,19.84094,0.6707326,0.09321617,0.0471001,0.03268845,0.06990869
1237663783126041145,4263,301,2,152,569,3,5.40312989546954,-0.83533391501562,23.96181,23.17236,23.23692,22.77499,22.93055,0.6576088,0.1983759,0.2940691,0.2877883,0.5608657
1237663783126041920,4263,301,2,152,1344,3,5.40133820620022,-0.81910910054185,24.61512,25.45575,23.87714,22.12888,21.71089,0.7419297,0.5149066,0.4553383,0.1588366,0.3535226
1237663783126041922,4263,301,2,152,1346,3,5.40324400453688,-0.816552970436696,24.73935,25.62959,23.78843,22.10589,21.31037,0.7875462,0.5008063,0.4406543,0.1621513,0.2689115
1237663783126041692,4263,301,2,152,1116,3,5.40141549226547,-0.82217483942963,22.75563,23.58416,21.73697,21.45125,21.28925,0.3803533,0.3671492,0.112406,0.1253929,0.3646381
1237663783126041158,4263,301,2,152,582,3,5.40547103953954,-0.821153683468953,25.17794,24.27993,22.41577,21.29902,20.84784,0.6379227,0.4178777,0.1398878,0.07530246,0.1743317
1237663783126041912,4263,301,2,152,1336,6,5.39220112883824,-0.823629672603213,24.40092,24.57516,23.29105,21.4451,20.5439,0.6950039,0.4551609,0.2775697,0.08153675,0.1297586
1237663783126041681,4263,301,2,152,1105,3,5.39590456393729,-0.82025847825046,23.62725,22.7859,21.75797,20.96168,20.39477,0.8071727,0.2167915,0.1458716,0.09547213,0.2116363
1237663783126041105,4263,301,2,152,529,3,5.39028073061055,-0.835333298477321,22.51949,22.68879,21.36116,20.92881,20.36074,0.2599844,0.1492767,0.0705736,0.0692935,0.1466394
1237663783126041131,4263,301,2,152,555,3,5.39969278707048,-0.823512972444308,22.86941,21.22852,20.06439,19.6123,19.3184,0.3609009,0.04454301,0.02493997,0.02388728,0.05912889
